Siderophore ID,Siderophore name,Siderophore other name,Count,Hydroxamate,Catecholate,Phenolate,Carboxylate,Carboxylate in Citrate,Alpha-Hydroxycarboxylate,Hydroxyphenyloxazoline,Hydroxyphenylthiazoline,Alpha-Aminocarboxylate,Alpha-Hydroxyimidazole,Alpha-Hydroxycarboxylate in Citrate,Diazeniumdiolate,2-Nitrosophenol,Repetition denticity,Theoretical denticity,Ligand Type,Biosynthetic Type,Canonical SMILES,monomers Name,monomers Number,coverage,missing Monomers Number,Molecular Formula,Molecular Weight,Species,Bacteria,Fungi,Plant,Animal,Actinomycetota,Cyanobacteriota,Bacillota,Pseudomonadota,Bacteroidota,Myxococcota,Ascomycota,Basidiomycota,Mucoromycota,Zoopagomycota,Streptophyta,Chordata,Phylum,Hydroxamate source,Catecholate source,Alpha-Hydroxycarboxylate source,Hydroxyphenyloxazoline source,Hydroxyphenylthiazoline source,Alpha-Hydroxyimidazole source,Diazeniumdiolate source,2-Nitrosophenol source,References,Biosynthetic Type Reference,Fe3+ Affinity Reference,logKf Fe3+,pFe3+,Redox potential,C,H,N,O,S,C/H,C/N,C/O,C/S,Contributor,Siderophore Cluster,Siderophore Group,Siderophore Index,Predicted logS,"Predicted diffusion coefficient (10^(-10) m2 s-1) in H2O, 298.15K"
342,Desferrioxamine G2C,Ferrioxamine G2C; Proferrioxamine G2C,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Hydroxamate,NIS,NCCCCN(O)C(=O)CCC(=O)NCCCCCN(O)C(=O)CCC(=O)NCCCCCN(O)C(=O)CCC(=O)O,"NOH-Cad, Suc, Suc, NOH-Put, Suc, NOH-Cad",6,1,0,C26H48N6O10,604.694676,Erwinia amylovora; Pseudomonas stutzeri KC; Stutzerimonas stutzeri CTN1; Stutzerimonas stutzeri ATCC 17591,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Pseudomonadota,Lys derivatives,,,,,,,,"Feistner, Gottfried J., Douglas C. Stahl, and Ann H. Gabrik. ""Proferrioxamine siderophores of Erwinia amylovora. A capillary liquid chromatographic/electrospray tandem mass spectrometric study."" Organic mass spectrometry 28.3 (1993): 163-175.; Zawadzka, Anna M., et al. ""Identification of siderophores of Pseudomonas stutzeri."" Canadian journal of microbiology 52.12 (2006): 1164-1176.","Barona-Gómez, Francisco, et al. ""Identification of a Cluster of Genes that Directs Desferrioxamine Biosynthesis in Streptomyces c oelicolor M145."" Journal of the American Chemical Society 126.50 (2004): 16282-16283.; Ronan, Jade L., et al. ""Desferrioxamine biosynthesis: diverse hydroxamate assembly by substrate-tolerant acyl transferase DesC."" Philosophical Transactions of the Royal Society B: Biological Sciences 373.1748 (2018): 20170068.",,,,,26,48,6,10,0,0.541666667,4.333333333,2.6,0,Shaohua Gu; Ruolin He,3,10,9,-2.074,4.068545938
341,Bisucaberin B,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Hydroxamate,NIS,NCCCCCN(O)C(=O)CCC(=O)NCCCCCN(O)C(=O)CCC(=O)O,"NOH-Cad, Suc, NOH-Cad, Suc",4,1,0,C18H34N4O7,418.485961,Tenacibaculum mesophilum,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Bacteroidota,Lys derivatives,,,,,,,,"Fujita, Masaki J., Yusuke Goto, and Ryuichi Sakai. ""Cloning of the Bisucaberin B Biosynthetic Gene cluster from the marine bacterium Tenacibaculum mesophilum, and heterologous production of Bisucaberin B."" Marine drugs 16.9 (2018): 342.","Fujita, Masaki J., Yusuke Goto, and Ryuichi Sakai. ""Cloning of the Bisucaberin B Biosynthetic Gene cluster from the marine bacterium Tenacibaculum mesophilum, and heterologous production of Bisucaberin B."" Marine drugs 16.9 (2018): 342.",,,,,18,34,4,7,0,0.529411765,4.5,2.571428571,0,Ruolin He,3,10,8,-1.563,4.741273752
756,Bisucaberin 06,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Hydroxamate,NIS,NCCCCCNC(=O)CCC(=O)N(O)CCCCCN,"Cad, Suc, NOH-Cad",3,1,0,C14H30N4O3,302.413617,Streptomyces chartreusis NRRL 3882,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Actinomycetota,Lys derivatives,,,,,,,,"Senges, Christoph HR, et al. ""The secreted metabolome of Streptomyces chartreusis and implications for bacterial chemistry."" Proceedings of the National Academy of Sciences 115.10 (2018): 2490-2495.",,,,,,14,30,4,3,0,0.466666667,3.5,4.666666667,0,Yanzhao Wu; Jiqi Shao; Ruolin He,3,10,62,-1.032,5.445292264
778,Desferrioxamine G1t,Ferrioxamine G1t; Proferrioxamine G1t; Legonoxamine I,7,2,0,0,0,0,0,0,0,1,0,0,0,0,0,6,Alpha-Aminocarboxylate/Hydroxamate,Putative NIS,NCCCCCN(O)C(=O)CCC(=O)NCCCCCN(O)C(=O)CCC(=O)NCCCCCNO,"NOH-Cad, Suc, NOH-Cad, Suc, NOH-Cad",5,1,0,C23H46N6O7,518.648359,Streptomyces sp. MA37; Erwinia amylovora; Pseudomonas stutzeri KC; Stutzerimonas stutzeri CTN1; Pseudomonas stutzeri ATCC 17588; Stutzerimonas stutzeri ATCC 17589; Stutzerimonas stutzeri ATCC 27951,1,0,0,0,0.142857143,0,0,0.857142857,0,0,0,0,0,0,0,0,Actinomycetota/Pseudomonadota,Lys derivatives,,,,,,,,"Feistner, Gottfried J., Douglas C. Stahl, and Ann H. Gabrik. ""Proferrioxamine siderophores of Erwinia amylovora. A capillary liquid chromatographic/electrospray tandem mass spectrometric study."" Organic mass spectrometry 28.3 (1993): 163-175.; Zawadzka, Anna M., et al. ""Identification of siderophores of Pseudomonas stutzeri."" Canadian journal of microbiology 52.12 (2006): 1164-1176.; Maglangit, Fleurdeliz, et al. ""Isolation and Bioactivity of  Natural Products from Streptomyces sp. MA37."" Molecules (2025).",,,,,,23,46,6,7,0,0.5,3.833333333,3.285714286,0,Ruolin He,3,10,63,-1.985,4.334575314
346,IC202B,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Hydroxamate,Putative NIS,NCCCCCN(O)C(=O)CCC(=O)NCCCCCN(O)C(=O)CCC(=O)NCCCCC[N+](=O)[O-],"NOH-Cad, Suc, Tan-Cad, Suc, NOH-Cad",5,1,0,C23H44N6O8,532.631882,Streptoalloteichus sp. 1454-19,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Actinomycetota,Lys derivatives,,,,,,,,"Iijima, Masatomi, et al. ""IC202B and C, new siderophores with immunosuppressive activity produced by Streptoalloteichus sp. 1454-19."" The Journal of Antibiotics 52.9 (1999): 775-780.",,,,,,23,44,6,8,0,0.522727273,3.833333333,2.875,0,Ruolin He,3,10,13,-2.623,4.287047154
754,Bisucaberin 04,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Hydroxamate,NIS,NCCCCCN(O)C(=O)CCC(=O)NCCCCN(O)C(=O)CCC=O,"NOH-Cad, Suc, NOH-Put, Su-semi-ald",4,1,0,C17H32N4O6,388.459934,Streptomyces chartreusis NRRL 3882,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Actinomycetota,Lys derivatives,,,,,,,,"Senges, Christoph HR, et al. ""The secreted metabolome of Streptomyces chartreusis and implications for bacterial chemistry."" Proceedings of the National Academy of Sciences 115.10 (2018): 2490-2495.",,,,,,17,32,4,6,0,0.53125,4.25,2.833333333,0,Yanzhao Wu; Jiqi Shao; Ruolin He,3,10,64,-1.432,4.892703199
815,IC202D,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Hydroxamate,Putative NIS,NCCCCCN(O)C(=O)CCC(=O)NCCCCCN(O)C(=O)CCC(=O)NCCCCC=O,"NOH-Cad, Suc, 5NH2-Pe, NOH-Cad, Suc",5,1,0,C23H43N5O7,501.617833,Streptoalloteichus sp. 1454-19,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Actinomycetota,Lys derivatives,,,,,,,,"Iijima, Masatomi, et al. ""IC202B and C, new siderophores with immunosuppressive activity produced by Streptoalloteichus sp. 1454-19."" The Journal of Antibiotics 52.9 (1999): 775-780.",,,,,,23,43,5,7,0,0.534883721,4.6,3.285714286,0,Ruolin He,3,10,65,-2.11,4.395093983
347,IC202C,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Hydroxamate,Putative NIS,NCCCCCN(O)C(=O)CCC(=O)NCCCCCN(O)C(=O)CCC(=O)NCCCC/C=N\O,"NOH-Cad, Suc, X0, Suc, NOH-Cad",5,0.777777778,1,C23H44N6O7,516.632477,Streptoalloteichus sp. 1454-19,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Actinomycetota,Lys derivatives,,,,,,,,"Iijima, Masatomi, et al. ""IC202B and C, new siderophores with immunosuppressive activity produced by Streptoalloteichus sp. 1454-19."" The Journal of Antibiotics 52.9 (1999): 775-780.",,,,,,23,44,6,7,0,0.522727273,3.833333333,3.285714286,0,Ruolin He,3,10,14,-2.158,4.341583968
348,IC202A,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Hydroxamate,Putative NIS,CCCC=[N+]([O-])CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,"NOH-Cad, Suc, Suc, NOH-butan-Cad, NOH-Cad",5,1,0,C27H52N6O7,572.738965,Streptoalloteichus sp. 1454-19,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Actinomycetota,Lys derivatives,,,,,,,,"Iijima, Masatomi, et al. ""IC202A, a New Siderophore with Immunosuppressive Activity Produced by Streptoalloteichus sp. 1454-19 I. Taxonomy, Fermentation, Isolation and Biological Activity."" The Journal of Antibiotics 52.1 (1999): 20-24.",,,,,,27,52,6,7,0,0.519230769,4.5,3.857142857,0,Ruolin He,3,10,15,-3.071,4.160409293
777,Desferrioxamine 08,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Hydroxamate,NIS,NCCCCCN(O)C(=O)CCC(=O)NCCCCCN(O)C(=O)C(O)CCNC(O)CCN,"NOH-Cad, Suc, NOH-Cad, 1-(2OH-BA)-2OH-DAP",4,1,0,C21H44N6O7,492.610997,Streptomyces chartreusis NRRL 3882,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Actinomycetota,Lys derivatives,,,,,,,,"Senges, Christoph HR, et al. ""The secreted metabolome of Streptomyces chartreusis and implications for bacterial chemistry."" Proceedings of the National Academy of Sciences 115.10 (2018): 2490-2495.",,,,,,21,44,6,7,0,0.477272727,3.5,3,0,Yanzhao Wu; Jiqi Shao; Ruolin He,3,10,66,-0.998,4.428348819
775,Desferrioxamine 06,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Hydroxamate,NIS,NCCCCCN(O)C(=O)CCC(=O)NCCCCCN(O)C(=O)C(O)CCNC(O)CCCCN,"NOH-Cad, 1-(2OH-BA)-2OH-Cad, Suc, NOH-Cad",4,1,0,C23H48N6O7,520.664241,Streptomyces chartreusis NRRL 3882,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Actinomycetota,Lys derivatives,,,,,,,,"Senges, Christoph HR, et al. ""The secreted metabolome of Streptomyces chartreusis and implications for bacterial chemistry."" Proceedings of the National Academy of Sciences 115.10 (2018): 2490-2495.",,,,,,23,48,6,7,0,0.479166667,3.833333333,3.285714286,0,Yanzhao Wu; Jiqi Shao; Ruolin He,3,10,67,-1.265,4.327606967
729,Amphiphilic ferrioxamine 12,,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Hydroxamate,NIS,CCCCCCCCCCCC(O)CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,"NOH-Cad, Suc, NOH-Cad, Suc, C14:0-OH(3), NOH-Cad",6,1,0,C37H72N6O9,745.003995,Streptomyces coelicolor M145,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Actinomycetota,Lys derivatives,,,,,,,,"Sidebottom, Ashley M., et al. ""Integrated metabolomics approach facilitates discovery of an unpredicted natural product suite from Streptomyces coelicolor M145."" ACS chemical biology 8.9 (2013): 2009-2016.","Barona-Gómez, Francisco, et al. ""Identification of a Cluster of Genes that Directs Desferrioxamine Biosynthesis in Streptomyces c oelicolor M145."" Journal of the American Chemical Society 126.50 (2004): 16282-16283.; Ronan, Jade L., et al. ""Desferrioxamine biosynthesis: diverse hydroxamate assembly by substrate-tolerant acyl transferase DesC."" Philosophical Transactions of the Royal Society B: Biological Sciences 373.1748 (2018): 20170068.",,,,,37,72,6,9,0,0.513888889,6.166666667,4.111111111,0,Yanzhao Wu; Jiqi Shao; Ruolin He,3,10,68,-4.071,3.736753698
737,Amphiphilic ferrioxamine 6,,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Hydroxamate,NIS,CCCCCCCCCC(O)CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,"NOH-Cad, Suc, NOH-Cad, Suc, C12:0-OH(3), NOH-Cad",6,1,0,C35H68N6O9,716.950751,Streptomyces coelicolor M145,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Actinomycetota,Lys derivatives,,,,,,,,"Sidebottom, Ashley M., et al. ""Integrated metabolomics approach facilitates discovery of an unpredicted natural product suite from Streptomyces coelicolor M145."" ACS chemical biology 8.9 (2013): 2009-2016.","Barona-Gómez, Francisco, et al. ""Identification of a Cluster of Genes that Directs Desferrioxamine Biosynthesis in Streptomyces c oelicolor M145."" Journal of the American Chemical Society 126.50 (2004): 16282-16283.; Ronan, Jade L., et al. ""Desferrioxamine biosynthesis: diverse hydroxamate assembly by substrate-tolerant acyl transferase DesC."" Philosophical Transactions of the Royal Society B: Biological Sciences 373.1748 (2018): 20170068.",,,,,35,68,6,9,0,0.514705882,5.833333333,3.888888889,0,Yanzhao Wu; Jiqi Shao; Ruolin He,3,10,69,-3.685,3.795355893
734,Amphiphilic ferrioxamine 3,,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Hydroxamate,NIS,CCCCCCCCC(O)CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,"NOH-Cad, Suc, NOH-Cad, NOH-Cad, C11:0-OH(3), Suc",6,1,0,C34H66N6O9,702.924129,Streptomyces coelicolor M145,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Actinomycetota,Lys derivatives,,,,,,,,"Sidebottom, Ashley M., et al. ""Integrated metabolomics approach facilitates discovery of an unpredicted natural product suite from Streptomyces coelicolor M145."" ACS chemical biology 8.9 (2013): 2009-2016.","Barona-Gómez, Francisco, et al. ""Identification of a Cluster of Genes that Directs Desferrioxamine Biosynthesis in Streptomyces c oelicolor M145."" Journal of the American Chemical Society 126.50 (2004): 16282-16283.; Ronan, Jade L., et al. ""Desferrioxamine biosynthesis: diverse hydroxamate assembly by substrate-tolerant acyl transferase DesC."" Philosophical Transactions of the Royal Society B: Biological Sciences 373.1748 (2018): 20170068.",,,,,34,66,6,9,0,0.515151515,5.666666667,3.777777778,0,Yanzhao Wu; Jiqi Shao; Ruolin He,3,10,70,-3.487,3.825937527
740,Amphiphilic ferrioxamine 9,,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Hydroxamate,NIS,CCCCCCCCCCC(O)CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,"NOH-Cad, Suc, NOH-Cad, C13:0-OH(3), NOH-Cad, Suc",6,1,0,C36H70N6O9,730.977373,Streptomyces coelicolor M145,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Actinomycetota,Lys derivatives,,,,,,,,"Sidebottom, Ashley M., et al. ""Integrated metabolomics approach facilitates discovery of an unpredicted natural product suite from Streptomyces coelicolor M145."" ACS chemical biology 8.9 (2013): 2009-2016.","Barona-Gómez, Francisco, et al. ""Identification of a Cluster of Genes that Directs Desferrioxamine Biosynthesis in Streptomyces c oelicolor M145."" Journal of the American Chemical Society 126.50 (2004): 16282-16283.; Ronan, Jade L., et al. ""Desferrioxamine biosynthesis: diverse hydroxamate assembly by substrate-tolerant acyl transferase DesC."" Philosophical Transactions of the Royal Society B: Biological Sciences 373.1748 (2018): 20170068.",,,,,36,70,6,9,0,0.514285714,6,4,0,Yanzhao Wu; Jiqi Shao; Ruolin He,3,10,71,-3.88,3.765641612
732,Amphiphilic ferrioxamine 15,,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Hydroxamate,NIS,CCCCCCCCCCCCC(O)CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,"NOH-Cad, Suc, NOH-Cad, Suc, NOH-Cad, C15:0-OH(3)",6,1,0,C38H74N6O9,759.030617,Streptomyces coelicolor M145,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Actinomycetota,Lys derivatives,,,,,,,,"Sidebottom, Ashley M., et al. ""Integrated metabolomics approach facilitates discovery of an unpredicted natural product suite from Streptomyces coelicolor M145."" ACS chemical biology 8.9 (2013): 2009-2016.","Barona-Gómez, Francisco, et al. ""Identification of a Cluster of Genes that Directs Desferrioxamine Biosynthesis in Streptomyces c oelicolor M145."" Journal of the American Chemical Society 126.50 (2004): 16282-16283.; Ronan, Jade L., et al. ""Desferrioxamine biosynthesis: diverse hydroxamate assembly by substrate-tolerant acyl transferase DesC."" Philosophical Transactions of the Royal Society B: Biological Sciences 373.1748 (2018): 20170068.",,,,,38,74,6,9,0,0.513513514,6.333333333,4.222222222,0,Yanzhao Wu; Jiqi Shao; Ruolin He,3,10,72,-4.255,3.70865384
727,Amphiphilic ferrioxamine 10,Acyl-desferrioxamine C13; Promicroferrioxamine,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Hydroxamate,NIS,CCCCCCCCCCCCCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,"NOH-Cad, C14:0, Suc, NOH-Cad, Suc, NOH-Cad",6,1,0,C37H72N6O8,729.00459,Planomonospora sp.; Streptomyces coelicolor M145,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Actinomycetota,Lys derivatives,,,,,,,,"Sidebottom, Ashley M., et al. ""Integrated metabolomics approach facilitates discovery of an unpredicted natural product suite from Streptomyces coelicolor M145."" ACS chemical biology 8.9 (2013): 2009-2016.; Zdouc, Mitja M., et al. ""Planomonospora: a metabolomics perspective on an underexplored Actinobacteria genus."" Journal of Natural Products 84.2 (2021): 204-219.",,,,,,37,72,6,8,0,0.513888889,6.166666667,4.625,0,Yanzhao Wu; Jiqi Shao; Ruolin He,3,10,73,-4.668,3.769769944
730,Amphiphilic ferrioxamine 13,,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Hydroxamate,NIS,CCCCCCCCCCCCCCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,"NOH-Cad, C15:0, NOH-Cad, Suc, NOH-Cad, Suc",6,1,0,C38H74N6O8,743.031212,Streptomyces coelicolor M145,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Actinomycetota,Lys derivatives,,,,,,,,"Sidebottom, Ashley M., et al. ""Integrated metabolomics approach facilitates discovery of an unpredicted natural product suite from Streptomyces coelicolor M145."" ACS chemical biology 8.9 (2013): 2009-2016.","Barona-Gómez, Francisco, et al. ""Identification of a Cluster of Genes that Directs Desferrioxamine Biosynthesis in Streptomyces c oelicolor M145."" Journal of the American Chemical Society 126.50 (2004): 16282-16283.; Ronan, Jade L., et al. ""Desferrioxamine biosynthesis: diverse hydroxamate assembly by substrate-tolerant acyl transferase DesC."" Philosophical Transactions of the Royal Society B: Biological Sciences 373.1748 (2018): 20170068.",,,,,38,74,6,8,0,0.513513514,6.333333333,4.75,0,Yanzhao Wu; Jiqi Shao; Ruolin He,3,10,74,-4.84,3.740768179
726,Amphiphilic ferrioxamine 1,,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Hydroxamate,NIS,CCCCCCCCCCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,"NOH-Cad, Suc, NOH-Cad, C11:0, Suc, NOH-Cad",6,1,0,C34H66N6O8,686.924724,Streptomyces coelicolor M145,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Actinomycetota,Lys derivatives,,,,,,,,"Sidebottom, Ashley M., et al. ""Integrated metabolomics approach facilitates discovery of an unpredicted natural product suite from Streptomyces coelicolor M145."" ACS chemical biology 8.9 (2013): 2009-2016.","Barona-Gómez, Francisco, et al. ""Identification of a Cluster of Genes that Directs Desferrioxamine Biosynthesis in Streptomyces c oelicolor M145."" Journal of the American Chemical Society 126.50 (2004): 16282-16283.; Ronan, Jade L., et al. ""Desferrioxamine biosynthesis: diverse hydroxamate assembly by substrate-tolerant acyl transferase DesC."" Philosophical Transactions of the Royal Society B: Biological Sciences 373.1748 (2018): 20170068.",,,,,34,66,6,8,0,0.515151515,5.666666667,4.25,0,Yanzhao Wu; Jiqi Shao; Ruolin He,3,10,75,-4.093,3.861935504
718,Acyl-desferrioxamine C16,,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Hydroxamate,NIS,CCCCCCCCCCCCCCCCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,"NOH-Cad, Suc, NOH-Cad, Suc, C5:0, NOH-Cad",6,1,0,C40H78N6O8,771.084456,Planomonospora sp.,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Actinomycetota,Lys derivatives,,,,,,,,"Zdouc, Mitja M., et al. ""Planomonospora: a metabolomics perspective on an underexplored Actinobacteria genus."" Journal of Natural Products 84.2 (2021): 204-219.",,,,,,40,78,6,8,0,0.512820513,6.666666667,5,0,Yanzhao Wu; Jiqi Shao; Ruolin He,3,10,76,-5.15,3.685108335
735,Amphiphilic ferrioxamine 4,,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Hydroxamate,NIS,CCCCCCCCCCCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,"NOH-Cad, Suc, NOH-Cad, C12:0, NOH-Cad, Suc",6,1,0,C35H68N6O8,700.951346,Streptomyces coelicolor M145,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Actinomycetota,Lys derivatives,,,,,,,,"Sidebottom, Ashley M., et al. ""Integrated metabolomics approach facilitates discovery of an unpredicted natural product suite from Streptomyces coelicolor M145."" ACS chemical biology 8.9 (2013): 2009-2016.","Barona-Gómez, Francisco, et al. ""Identification of a Cluster of Genes that Directs Desferrioxamine Biosynthesis in Streptomyces c oelicolor M145."" Journal of the American Chemical Society 126.50 (2004): 16282-16283.; Ronan, Jade L., et al. ""Desferrioxamine biosynthesis: diverse hydroxamate assembly by substrate-tolerant acyl transferase DesC."" Philosophical Transactions of the Royal Society B: Biological Sciences 373.1748 (2018): 20170068.",,,,,35,68,6,8,0,0.514705882,5.833333333,4.375,0,Yanzhao Wu; Jiqi Shao; Ruolin He,3,10,77,-4.294,3.830310748
738,Amphiphilic ferrioxamine 7,,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Hydroxamate,NIS,CCCCCCCCCCCCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,"NOH-Cad, Suc, NOH-Cad, C13:0, NOH-Cad, Suc",6,1,0,C36H70N6O8,714.977968,Streptomyces coelicolor M145,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Actinomycetota,Lys derivatives,,,,,,,,"Sidebottom, Ashley M., et al. ""Integrated metabolomics approach facilitates discovery of an unpredicted natural product suite from Streptomyces coelicolor M145."" ACS chemical biology 8.9 (2013): 2009-2016.","Barona-Gómez, Francisco, et al. ""Identification of a Cluster of Genes that Directs Desferrioxamine Biosynthesis in Streptomyces c oelicolor M145."" Journal of the American Chemical Society 126.50 (2004): 16282-16283.; Ronan, Jade L., et al. ""Desferrioxamine biosynthesis: diverse hydroxamate assembly by substrate-tolerant acyl transferase DesC."" Philosophical Transactions of the Royal Society B: Biological Sciences 373.1748 (2018): 20170068.",,,,,36,70,6,8,0,0.514285714,6,4.5,0,Yanzhao Wu; Jiqi Shao; Ruolin He,3,10,78,-4.485,3.799603674
717,Acyl-desferrioxamine C15,,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Hydroxamate,NIS,CCCCCCCCCCCCCCCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,"NOH-Cad, Suc, NOH-Cad, C16:0, Suc, NOH-Cad",6,1,0,C39H76N6O8,757.057834,Planomonospora sp.,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Actinomycetota,Lys derivatives,,,,,,,,"Zdouc, Mitja M., et al. ""Planomonospora: a metabolomics perspective on an underexplored Actinobacteria genus."" Journal of Natural Products 84.2 (2021): 204-219.",,,,,,39,76,6,8,0,0.513157895,6.5,4.875,0,Yanzhao Wu; Jiqi Shao; Ruolin He,3,10,79,-5.001,3.712559706
355,Acyl-desferrioxamine 3,Acyl-ferrioxamine 3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Hydroxamate,NIS,CC[C@H](C)CCCCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,"NOH-Cad, Suc, NOH-Cad, Suc, NOH-Cad, aC9:0",6,1,0,C32H62N6O8,658.87148,Micrococcus luteus,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Actinomycetota,Lys derivatives,,,,,,,,"D'Onofrio, Anthony, et al. ""Siderophores from neighboring organisms promote the growth of uncultured bacteria."" Chemistry & biology 17.3 (2010): 254-264.",,,,,,32,62,6,8,0,0.516129032,5.333333333,4,0,Shaohua Gu; Ruolin He,3,10,22,-3.684,3.928131885
354,Acyl-desferrioxamine 4,Aacyl-ferrioxamine 4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Hydroxamate,NIS,CC[C@H](C)CCCCCCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,"NOH-Cad, Suc, NOH-Cad, NOH-Cad, Suc, aC11:0",6,1,0,C34H66N6O8,686.924724,Micrococcus luteus,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Actinomycetota,Lys derivatives,,,,,,,,"D'Onofrio, Anthony, et al. ""Siderophores from neighboring organisms promote the growth of uncultured bacteria."" Chemistry & biology 17.3 (2010): 254-264.",,,,,,34,66,6,8,0,0.515151515,5.666666667,4.25,0,Shaohua Gu; Ruolin He,3,10,21,-4.1,3.861935504
